Lines,Lon,VehicleNumber,Time,Lat,Brigade,Zespol,Slupek
117,21.0691492,4317,2024-01-18 12:19:55,52.2254769,1,2143,02
117,21.0573807,4317,2024-01-18 12:23:58,52.2294279,1,2152,02
117,21.0051284,4317,2024-01-18 12:45:08,52.229574,1,7002,14
183,21.1917382,4318,2024-01-18 12:09:48,52.2387747,4,2379,01
183,21.1917476,4318,2024-01-18 12:15:53,52.2387707,4,2379,01
183,21.1917426,4318,2024-01-18 12:17:55,52.2387761,4,2379,01
183,21.1260169,4318,2024-01-18 12:36:07,52.2348367,4,2015,01
173,21.1476214,4322,2024-01-18 12:25:03,52.2383334,5,2062,01
173,21.1388491,4322,2024-01-18 12:27:03,52.2381439,5,2060,01
173,21.119089,4322,2024-01-18 12:35:01,52.2378907,5,2014,01
153,21.1664379,4324,2024-01-18 12:05:41,52.2571092,1,2084,01
153,21.1618059,4324,2024-01-18 12:07:46,52.2592042,1,2083,02
730,21.3051629,4326,2024-01-18 11:56:39,52.1838836,52,2380,02
115,21.2422151,4327,2024-01-18 11:47:35,52.1699194,5,2222,01
115,21.2422167,4327,2024-01-18 11:48:43,52.1699115,5,2222,01
115,21.2422322,4327,2024-01-18 11:49:37,52.1699117,5,2222,01
115,21.2422306,4327,2024-01-18 11:50:32,52.1699119,5,2222,01
115,21.2422187,4327,2024-01-18 11:51:39,52.1699169,5,2222,01
115,21.2422199,4327,2024-01-18 11:52:35,52.1699236,5,2222,01
183,21.1917451,4329,2024-01-18 11:53:43,52.2387552,3,2379,01
183,21.1917459,4329,2024-01-18 11:54:38,52.2387605,3,2379,01
183,21.1917304,4329,2024-01-18 11:58:41,52.2387724,3,2379,01
183,21.191722,4329,2024-01-18 11:59:36,52.2387632,3,2379,01
183,21.1742906,4329,2024-01-18 12:09:47,52.2503541,3,2322,01
255,20.931029,4331,2024-01-18 11:45:33,52.2253012,1,5011,10
255,20.9310307,4331,2024-01-18 11:51:39,52.2252919,1,5011,10
255,20.9310319,4331,2024-01-18 11:52:35,52.225288,1,5011,10
207,20.8954726,4333,2024-01-18 11:49:38,52.1934529,3,4123,02
207,20.8995807,4333,2024-01-18 12:32:04,52.1900397,3,4258,04
129,20.9479189,4334,2024-01-18 11:49:37,52.2441532,1,5023,02
154,20.9728909,4337,2024-01-18 12:01:37,52.1933749,4,4304,02
154,20.9638155,4337,2024-01-18 12:19:55,52.2170416,4,4045,71
197,20.9591273,4338,2024-01-18 11:49:37,52.2812451,5,6007,05
129,20.8978542,4339,2024-01-18 12:28:56,52.1956999,4,4095,02
166,21.027185,4400,2024-01-18 11:45:34,52.2599281,8,1005,18
166,21.027185,4400,2024-01-18 11:47:34,52.25993,8,1005,18
166,21.027174,4400,2024-01-18 11:48:43,52.25993,8,1005,18
166,21.027184,4400,2024-01-18 11:49:36,52.25993,8,1005,18
166,21.0271992,4400,2024-01-18 11:50:31,52.2599184,8,1005,18
166,21.027184,4400,2024-01-18 11:51:39,52.259911,8,1005,18
134,21.060783,4402,2024-01-18 12:21:56,52.306469,3,1205,02
156,20.928036,4406,2024-01-18 11:45:29,52.2907524,5,6059,23
156,21.044075,4406,2024-01-18 12:23:02,52.278152,5,1144,01
156,21.054935,4406,2024-01-18 12:26:54,52.274868,5,1140,03
134,21.032436,4408,2024-01-18 12:42:01,52.298904,2,1260,03
170,21.02202,4409,2024-01-18 12:10:43,52.262737,1,1006,10
170,21.035238,4409,2024-01-18 12:32:55,52.255989,1,1003,09
197,20.931463,4412,2024-01-18 12:40:06,52.254448,3,5151,01
181,20.939291,4414,2024-01-18 11:56:36,52.301773,3,6015,02
169,21.0425655,4419,2024-01-18 12:15:53,52.2991631,2,1152,01
118,21.015617,4421,2024-01-18 11:48:43,52.219212,2,7006,14
338,21.052191,4424,2024-01-18 12:28:55,52.258781,01,1034,02
181,20.972334,4427,2024-01-18 12:15:51,52.282425,1,6136,02
134,21.05463,4428,2024-01-18 12:00:42,52.340763,1,1697,01
134,21.050589,4428,2024-01-18 12:08:42,52.317295,1,1286,01
181,20.915945,4429,2024-01-18 11:53:41,52.311176,2,6073,01
181,20.98637,4429,2024-01-18 12:30:54,52.269371,2,6003,18
173,21.2175524,4430,2024-01-18 11:51:37,52.2144071,6,2440,03
173,21.217569,4430,2024-01-18 11:55:44,52.214413,6,2440,03
173,21.2175555,4430,2024-01-18 11:56:39,52.2144199,6,2440,03
173,21.217566,4430,2024-01-18 11:58:41,52.21442,6,2440,03
173,21.217556,4430,2024-01-18 11:59:36,52.21442,6,2440,03
173,21.2175449,4430,2024-01-18 12:04:44,52.2144292,6,2440,03
173,21.25111,4430,2024-01-18 12:14:56,52.232292,6,2273,01
173,21.224314,4430,2024-01-18 12:24:59,52.2505,6,2282,01
173,21.143061,4430,2024-01-18 12:40:09,52.237419,6,2061,01
122,20.920887,4431,2024-01-18 11:55:44,52.256599,4,5064,04
134,20.968178,4432,2024-01-18 12:10:28,52.271838,4,6005,17
521,21.078471,5201,2024-01-18 12:01:34,52.2435299,5,2134,04
521,21.1494372,5201,2024-01-18 12:15:44,52.2225098,5,2035,01
521,21.1992284,5201,2024-01-18 12:28:54,52.1731531,5,2045,01
713,20.744574,5209,2024-01-18 12:04:41,52.2145041,2,5138,01
713,20.7445738,5209,2024-01-18 12:05:41,52.2145041,2,5138,01
713,20.8604115,5209,2024-01-18 12:25:51,52.2158141,2,5090,01
171,20.9250486,5212,2024-01-18 11:45:29,52.2724835,5,6048,06
171,20.9250487,5212,2024-01-18 11:47:29,52.2724814,5,6048,06
171,20.9250485,5212,2024-01-18 11:48:39,52.2724808,5,6048,06
171,20.9250483,5212,2024-01-18 11:52:29,52.272479,5,6048,06
171,20.9250479,5212,2024-01-18 11:53:39,52.2724786,5,6048,06
171,20.9250477,5212,2024-01-18 11:54:29,52.2724787,5,6048,06
171,20.9250476,5212,2024-01-18 11:55:39,52.2724787,5,6048,06
171,20.9250475,5212,2024-01-18 11:56:39,52.2724784,5,6048,06
171,20.9250469,5212,2024-01-18 11:58:39,52.2724784,5,6048,06
171,20.9250462,5212,2024-01-18 11:59:29,52.2724786,5,6048,06
171,20.925046,5212,2024-01-18 12:00:39,52.2724778,5,6048,06
171,20.9250459,5212,2024-01-18 12:01:29,52.2724771,5,6048,06
171,20.9250452,5212,2024-01-18 12:04:28,52.2724755,5,6048,06
728,20.9212427,5215,2024-01-18 12:07:43,52.1551198,1,4156,02
728,20.8708562,5215,2024-01-18 12:32:53,52.031544,1,4264,02
184,20.9429019,5216,2024-01-18 12:25:01,52.2463074,493,5072,03
716,20.9011337,5219,2024-01-18 12:17:54,52.2168128,63,5014,01
184,20.9638917,5226,2024-01-18 11:49:32,52.2080645,2,4119,01
184,20.9638916,5226,2024-01-18 11:50:32,52.2080642,2,4119,01
184,20.9638924,5226,2024-01-18 11:51:32,52.2080705,2,4119,01
184,20.9638943,5226,2024-01-18 11:52:32,52.2080706,2,4119,01
184,20.9638965,5226,2024-01-18 11:53:42,52.2080703,2,4119,01
184,20.9638969,5226,2024-01-18 11:54:32,52.2080701,2,4119,01
187,21.0064118,5228,2024-01-18 12:11:42,52.2171664,6,7093,05
187,21.0644778,5228,2024-01-18 12:30:52,52.1859814,6,3064,01
523,21.0845934,5240,2024-01-18 12:10:44,52.2432867,8,2008,10
401,20.9492393,5244,2024-01-18 11:52:26,52.191868,4,4087,01
401,21.0412026,5244,2024-01-18 12:09:46,52.1693798,4,3098,03
401,21.04689,5244,2024-01-18 12:45:08,52.163772,4,3100,02
184,20.9376398,5247,2024-01-18 12:00:39,52.275021,5,6046,05
184,20.9639217,5247,2024-01-18 12:40:09,52.2080875,5,4119,01
184,20.963914,5247,2024-01-18 12:41:59,52.2080803,5,4119,01
184,20.9639145,5247,2024-01-18 12:44:59,52.2080795,5,4119,01
105,20.8962443,5249,2024-01-18 11:45:32,52.2389262,7,5050,01
105,20.8970751,5249,2024-01-18 11:51:32,52.2235088,7,5046,01
105,20.8973745,5249,2024-01-18 11:54:32,52.2162768,7,5192,01
136,21.0019323,5251,2024-01-18 11:55:39,52.182702,2,3242,01
517,20.8603377,5254,2024-01-18 11:45:29,52.1939674,4,4337,02
517,20.9087564,5254,2024-01-18 12:17:52,52.1929231,4,4094,01
187,21.0376439,5255,2024-01-18 11:47:29,52.2222813,4,7071,01
705,21.0279337,5408,2024-01-18 12:07:46,52.363068,64,1134,02
518,20.942133,5409,2024-01-18 12:13:47,52.334534,3,1253,08
162,21.03463,5413,2024-01-18 12:04:41,52.255291,6,1003,02
112,20.977625,5415,2024-01-18 12:21:55,52.278843,5,6133,03
509,21.072323,5416,2024-01-18 12:27:03,52.225098,1,2143,01
500,21.041761,5419,2024-01-18 12:04:44,52.300335,3,1152,04
500,21.0417254,5419,2024-01-18 12:05:39,52.3003512,3,1152,04
500,21.041729,5419,2024-01-18 12:06:38,52.300335,3,1152,04
500,21.041716,5419,2024-01-18 12:07:45,52.300346,3,1152,04
500,21.041718,5419,2024-01-18 12:09:48,52.300339,3,1152,04
500,21.0417392,5419,2024-01-18 12:10:44,52.3003524,3,1152,04
500,21.041758,5419,2024-01-18 12:11:49,52.300335,3,1152,04
245,21.12464,5420,2024-01-18 12:04:42,52.279179,4,1473,01
190,20.925833,5423,2024-01-18 11:51:35,52.23407,5,5104,06
112,20.934647,5424,2024-01-18 11:53:43,52.272041,8,6047,02
112,21.082319,5424,2024-01-18 12:37:01,52.304489,8,1234,04
112,21.082331,5424,2024-01-18 12:40:09,52.304478,8,1234,04
112,21.082327,5424,2024-01-18 12:42:01,52.304493,8,1234,04
112,21.082335,5425,2024-01-18 12:19:55,52.304478,3,1234,04
112,21.082359,5425,2024-01-18 12:21:55,52.304489,3,1234,04
112,21.082348,5425,2024-01-18 12:23:02,52.304493,3,1234,04
112,21.082348,5425,2024-01-18 12:23:54,52.304493,3,1234,04
112,21.082354,5425,2024-01-18 12:25:00,52.304501,3,1234,04
112,21.082355,5425,2024-01-18 12:25:58,52.304501,3,1234,04
112,21.082333,5425,2024-01-18 12:27:02,52.304493,3,1234,04
112,21.082342,5425,2024-01-18 12:30:57,52.304504,3,1234,04
112,21.082336,5425,2024-01-18 12:32:03,52.304489,3,1234,04
112,21.082325,5425,2024-01-18 12:32:59,52.304482,3,1234,04
112,21.082327,5425,2024-01-18 12:34:01,52.304497,3,1234,04
112,21.085369,5425,2024-01-18 12:36:07,52.304806,3,1234,03
120,21.054951,5426,2024-01-18 12:21:53,52.274853,1,1140,03
527,21.061781,5427,2024-01-18 12:23:57,52.309471,56,1280,01
116,21.083851,5438,2024-01-18 12:14:58,52.168022,16,3044,07
503,21.044407,5440,2024-01-18 12:25:54,52.143009,9,3140,02
190,20.9808726,5442,2024-01-18 11:54:37,52.2384762,7,5003,10
512,21.049665,5443,2024-01-18 12:05:41,52.285988,1,1215,04
512,21.049686,5443,2024-01-18 12:08:40,52.285995,1,1215,04
128,20.9636,5444,2024-01-18 12:23:01,52.2077,406,4119,05
128,20.9636,5444,2024-01-18 12:23:54,52.2077,406,4119,05
128,20.9636,5444,2024-01-18 12:25:57,52.2077,406,4119,05
128,20.9636,5444,2024-01-18 12:27:04,52.2077,406,4119,05
128,20.9636,5444,2024-01-18 12:28:53,52.2077,406,4119,05
128,20.9636,5444,2024-01-18 12:30:48,52.2077,406,4119,05
128,20.9636,5444,2024-01-18 12:32:04,52.2077,406,4119,05
128,20.9636,5444,2024-01-18 12:32:56,52.2077,406,4119,05
128,20.9636,5444,2024-01-18 12:34:04,52.2077,406,4119,05
128,20.9636,5444,2024-01-18 12:34:52,52.2077,406,4119,05
128,20.963658,5444,2024-01-18 12:38:49,52.207788,406,4119,04
128,20.963658,5444,2024-01-18 12:39:49,52.207788,406,4119,04
128,20.963671,5444,2024-01-18 12:41:50,52.207779,406,4119,04
138,21.044426,5445,2024-01-18 12:23:02,52.249088,1,1001,02
520,21.0989,5446,2024-01-18 12:39:01,52.234787,2,2102,01
120,21.067076,5450,2024-01-18 12:38:06,52.3181,6,1181,02
120,21.0487819,5451,2024-01-18 12:01:37,52.2745222,8,1517,02
500,21.0417229,5453,2024-01-18 11:47:36,52.3003409,2,1152,04
500,21.0417334,5453,2024-01-18 11:48:42,52.3003539,2,1152,04
500,21.0417259,5453,2024-01-18 11:55:44,52.3003482,2,1152,04
500,21.0417169,5453,2024-01-18 11:56:38,52.3003405,2,1152,04
127,20.895472,5457,2024-01-18 12:14:57,52.208794,7,4224,01
127,20.895462,5457,2024-01-18 12:15:52,52.208797,7,4224,01
127,20.8954592,5457,2024-01-18 12:17:53,52.2088079,7,4224,01
127,20.8954671,5457,2024-01-18 12:18:59,52.2088047,7,4224,01
127,20.8954789,5457,2024-01-18 12:23:56,52.2087984,7,4224,01
127,20.920458,5457,2024-01-18 12:32:04,52.209579,7,4225,01
500,20.9842962,5458,2024-01-18 11:47:35,52.2548962,4,7091,03
500,21.0417234,5458,2024-01-18 12:17:50,52.3003476,4,1152,04
500,21.041727,5458,2024-01-18 12:19:00,52.300335,4,1152,04
500,21.041729,5458,2024-01-18 12:19:53,52.300343,4,1152,04
500,21.0417237,5458,2024-01-18 12:23:01,52.300357,4,1152,04
500,21.041731,5458,2024-01-18 12:23:56,52.300354,4,1152,04
500,21.04174,5458,2024-01-18 12:25:56,52.300358,4,1152,04
175,20.9935636,5872,2024-01-18 11:56:33,52.2260992,411,4052,02
175,20.97831,5872,2024-01-18 12:15:48,52.182671,411,4037,01
175,20.978167,5872,2024-01-18 12:17:50,52.178978,411,4038,01
127,20.895473,5873,2024-01-18 11:58:38,52.208786,6,4224,01
127,20.895485,5873,2024-01-18 12:08:42,52.208794,6,4224,01
127,20.943214,5873,2024-01-18 12:23:00,52.205761,6,4047,01
128,21.02,5876,2024-01-18 12:26:59,52.232357,408,7042,01
128,20.987413,5876,2024-01-18 12:45:07,52.20961,408,4030,01
128,21.0132644,5880,2024-01-18 11:59:36,52.2424899,400,7027,02
175,21.0127852,5880,2024-01-18 12:05:37,52.2431167,400,7027,06
175,21.0138449,5880,2024-01-18 12:14:58,52.2453649,400,7046,01
128,20.988142,5882,2024-01-18 12:34:03,52.215561,407,4029,01
503,21.00543,5888,2024-01-18 12:09:48,52.249123,3,7050,02
519,21.084126,5894,2024-01-18 12:30:56,52.168037,5,3044,71
519,21.084129,5894,2024-01-18 12:32:02,52.168041,5,3044,71
519,21.084129,5894,2024-01-18 12:32:55,52.168045,5,3044,71
519,21.084124,5894,2024-01-18 12:34:04,52.168037,5,3044,71
519,21.083029,5896,2024-01-18 12:06:38,52.166512,7,3044,02
519,21.002836,5896,2024-01-18 12:45:07,52.229252,7,7002,23
127,20.9147,5898,2024-01-18 12:00:41,52.2099,5,4213,03
180,21.049778,5908,2024-01-18 12:11:47,52.20145,433,3059,01
111,21.10224,5914,2024-01-18 12:40:06,52.222153,8,2148,01
180,20.969282,5915,2024-01-18 12:17:52,52.256138,10,6090,02
180,20.960592,5915,2024-01-18 12:19:51,52.259483,10,6091,02
180,20.932961,5915,2024-01-18 12:28:55,52.271152,10,6047,04
116,21.0264951,5917,2024-01-18 12:39:02,52.2141357,5,7095,01
128,20.984335,5921,2024-01-18 12:34:57,52.198994,404,4033,02
180,20.952459,5930,2024-01-18 11:52:34,52.262928,8,6129,02
116,21.083878,5932,2024-01-18 12:19:00,52.168041,17,3044,07
116,21.083851,5932,2024-01-18 12:22:58,52.168041,17,3044,07
116,20.948772,5934,2024-01-18 11:48:40,52.276814,3,6021,01
116,21.013809,5934,2024-01-18 12:10:44,52.245373,3,7046,01
116,21.05246,5934,2024-01-18 12:36:07,52.184715,3,3032,01
175,20.988129,5937,2024-01-18 12:23:02,52.215576,412,4029,01
175,20.98267,5937,2024-01-18 12:30:53,52.19561,412,4034,01
116,21.083874,5939,2024-01-18 11:58:37,52.168049,15,3044,07
116,21.083876,5939,2024-01-18 11:59:32,52.168045,15,3044,07
116,21.083872,5939,2024-01-18 12:00:39,52.168034,15,3044,07
116,21.083864,5939,2024-01-18 12:01:34,52.16803,15,3044,07
116,21.083876,5939,2024-01-18 12:04:40,52.168041,15,3044,07
116,21.019514,5939,2024-01-18 12:45:09,52.233253,15,7042,02
180,20.994333,5940,2024-01-18 12:37:01,52.248833,13,7023,02
175,20.990625,5942,2024-01-18 12:08:41,52.225014,409,4001,03
175,21.003754,5942,2024-01-18 12:11:49,52.227901,409,7002,01
175,21.012953,5942,2024-01-18 12:25:56,52.243145,409,7027,04
128,21.01292,5942,2024-01-18 12:28:56,52.243141,409,7027,04
111,21.094589,5945,2024-01-18 12:21:57,52.227348,7,2149,03
111,21.102251,5945,2024-01-18 12:27:02,52.222153,7,2148,01
111,21.102255,5945,2024-01-18 12:28:56,52.222149,7,2148,01
111,21.102245,5945,2024-01-18 12:30:53,52.222141,7,2148,01
111,21.102238,5946,2024-01-18 11:49:35,52.222141,4,2148,01
111,21.055786,5946,2024-01-18 12:25:01,52.238533,4,2138,02
111,21.018332,5946,2024-01-18 12:34:05,52.235851,4,7049,02
503,21.02479,5949,2024-01-18 12:30:55,52.220718,2,7037,01
116,21.026522,5950,2024-01-18 12:07:43,52.214134,2,7095,01
116,21.0315,5950,2024-01-18 12:10:43,52.205959,2,3026,01
116,21.083836,5950,2024-01-18 12:36:57,52.168037,2,3044,07
116,21.083838,5950,2024-01-18 12:39:03,52.168053,2,3044,07
116,21.083843,5950,2024-01-18 12:40:08,52.168034,2,3044,07
116,21.083836,5950,2024-01-18 12:45:08,52.16803,2,3044,07
518,21.01952,5958,2024-01-18 11:48:40,52.23328,5,7042,02
518,20.961348,5958,2024-01-18 12:25:59,52.314674,5,1250,04
518,20.936529,5958,2024-01-18 12:32:59,52.328289,5,1402,02
127,20.923672,5961,2024-01-18 12:09:48,52.204666,8,4102,02
127,20.895466,5961,2024-01-18 12:28:53,52.208786,8,4224,01
127,20.895479,5961,2024-01-18 12:30:55,52.208794,8,4224,01
127,20.895454,5961,2024-01-18 12:36:06,52.208786,8,4224,01
127,20.895472,5961,2024-01-18 12:39:02,52.208794,8,4224,01
180,20.934853,5964,2024-01-18 11:55:39,52.271149,6,6047,03
180,20.978863,5964,2024-01-18 12:11:50,52.244503,6,5157,01
180,21.013838,5964,2024-01-18 12:22:58,52.245365,6,7046,01
180,20.969299,5969,2024-01-18 12:28:52,52.256126,11,6090,02
116,21.015902,5970,2024-01-18 12:00:42,52.241371,11,7045,02
503,21.046383,5971,2024-01-18 12:09:48,52.150188,7,3280,01
116,20.923107,5974,2024-01-18 11:55:43,52.280205,7,6026,05
116,20.984573,5974,2024-01-18 12:38:03,52.269146,7,6003,01
116,21.01832,5975,2024-01-18 11:47:32,52.235844,10,7049,02
116,20.948193,5975,2024-01-18 12:15:51,52.276985,10,6021,02
116,20.927692,5975,2024-01-18 12:23:01,52.280281,10,6025,02
503,21.022842,5980,2024-01-18 12:18:59,52.228989,5,7040,02
180,21.054674,5987,2024-01-18 12:40:07,52.19479,2,3061,02
518,20.961349,5989,2024-01-18 12:08:40,52.314701,4,1250,04
111,21.102264,5993,2024-01-18 12:17:52,52.222149,6,2148,01
180,20.924919,5994,2024-01-18 12:21:55,52.272415,9,6048,05
180,20.924925,5994,2024-01-18 12:22:59,52.272423,9,6048,05
180,20.924942,5994,2024-01-18 12:25:03,52.272408,9,6048,05
180,20.924948,5994,2024-01-18 12:25:56,52.272404,9,6048,05
180,20.943022,5994,2024-01-18 12:34:03,52.26915,9,6132,01
L18,20.8107979,60054,2024-01-18 11:50:32,52.2934958,2,6121,01
L18,20.8313351,60054,2024-01-18 12:11:47,52.2693296,2,6814,02
L18,20.804723,60055,2024-01-18 12:19:55,52.2944006,1,6120,01
L-7,20.8001876,60060,2024-01-18 12:36:07,52.2949338,2,6119,03
124,20.950566,6206,2024-01-18 12:04:42,52.156701,1,4022,01
124,20.943451,6206,2024-01-18 12:25:53,52.175423,1,4015,14
124,20.943451,6206,2024-01-18 12:26:53,52.175423,1,4015,14
191,20.870354,6208,2024-01-18 12:21:52,52.18354,7,4130,01
711,20.9395922,6212,2024-01-18 12:15:53,52.1719664,506,4016,01
191,20.882957,6215,2024-01-18 12:15:52,52.189262,6,4099,02
191,20.969139,6215,2024-01-18 12:40:06,52.213627,6,4154,01
177,20.895245,6224,2024-01-18 12:08:40,52.20295,5,4216,06
517,21.043285,6225,2024-01-18 12:19:55,52.222984,1,7076,07
517,21.043306,6225,2024-01-18 12:22:58,52.222977,1,7076,07
517,21.043308,6225,2024-01-18 12:23:54,52.223,1,7076,07
517,21.043295,6225,2024-01-18 12:27:03,52.223003,1,7076,07
517,21.043293,6225,2024-01-18 12:32:58,52.222996,1,7076,07
719,20.85087,6227,2024-01-18 12:21:36,52.246901,2,5145,02
184,20.944309,6229,2024-01-18 11:54:38,52.243824,8,5101,02
184,20.939077,6229,2024-01-18 11:56:37,52.246216,8,5073,03
184,20.923939,6229,2024-01-18 12:45:04,52.260834,8,5161,02
187,21.068989,6237,2024-01-18 11:45:30,52.181362,1,3065,05
716,20.878496,6238,2024-01-18 12:25:01,52.199062,62,4127,01
401,20.88526,6239,2024-01-18 11:49:34,52.194847,5,4217,05
188,20.981558,6240,2024-01-18 12:10:44,52.190922,3,4035,02
706,20.9208594,6244,2024-01-18 11:45:33,52.1543085,2,4157,01
706,20.930752,6244,2024-01-18 11:48:42,52.163757,2,4019,01
706,20.934967,6244,2024-01-18 11:51:38,52.167477,2,4018,01
706,20.910421,6244,2024-01-18 12:25:58,52.145939,2,4159,02
L39,21.0232326,70001,2024-01-18 11:54:39,52.067867,4,3168,02
L39,21.0214016,70001,2024-01-18 12:22:59,52.079872,4,3165,01
L39,21.0454343,70001,2024-01-18 12:40:10,52.1012171,4,3387,02
L39,21.0190458,70002,2024-01-18 12:19:00,52.0985671,3,3160,02
L39,20.9927083,70002,2024-01-18 12:41:58,52.1097298,3,3025,03
L14,21.1305453,70021,2024-01-18 11:55:42,52.107618,1,3846,02
L42,21.15312,70022,2024-01-18 11:45:30,52.0614798,51,3358,02
L42,21.1531154,70022,2024-01-18 11:47:33,52.0614711,51,3358,02
L42,21.1531356,70022,2024-01-18 11:56:37,52.0614571,51,3358,02
L42,21.1530971,70022,2024-01-18 11:59:36,52.0614791,51,3358,02
L42,21.1530946,70022,2024-01-18 12:00:43,52.0614635,51,3358,02
L-4,20.9245055,70026,2024-01-18 11:51:39,52.0954848,1,4260,02
L-3,21.0214078,70041,2024-01-18 12:17:54,52.079859,1,3165,01
L-1,20.9315911,70042,2024-01-18 12:07:44,52.1104686,2,4805,01
L-1,20.9307226,70042,2024-01-18 12:08:40,52.115771,2,4804,01
L28,21.1262763,70045,2024-01-18 12:40:10,52.0226738,53,3769,01
190,21.060076,7202,2024-01-18 12:17:53,52.268578,10,1055,01
172,21.04875,7204,2024-01-18 12:34:05,52.188389,7,3031,52
706,20.916582,7206,2024-01-18 11:54:38,52.150612,1,4158,02
112,20.933365,7217,2024-01-18 11:53:42,52.2705,9,6047,01
112,20.89187,7217,2024-01-18 12:42:01,52.216324,9,5117,01
112,20.913177,7221,2024-01-18 12:32:54,52.238205,10,5034,03
187,20.943239,7222,2024-01-18 12:40:08,52.205769,9,4047,01
182,20.964941,7227,2024-01-18 11:45:33,52.21804,8,4044,03
182,21.1129312,7227,2024-01-18 12:39:03,52.2362881,8,2105,01
523,20.956999,7229,2024-01-18 12:38:08,52.227222,13,5043,05
112,21.082365,7230,2024-01-18 11:47:35,52.304504,4,1234,04
112,21.082365,7230,2024-01-18 11:48:41,52.304501,4,1234,04
112,21.054695,7230,2024-01-18 12:04:40,52.296303,4,1319,01
112,21.01812,7230,2024-01-18 12:17:54,52.291904,4,1158,03
112,20.926563,7230,2024-01-18 12:38:07,52.262966,4,5062,02
189,21.068439,7232,2024-01-18 12:07:43,52.182774,16,3065,02
171,20.994665,7233,2024-01-18 12:19:54,52.242111,4,7085,01
189,20.926947,7237,2024-01-18 11:52:35,52.196178,11,4049,04
189,20.923479,7237,2024-01-18 11:53:44,52.197281,11,4090,02
190,21.0707719,7238,2024-01-18 12:21:52,52.281096,9,1058,02
190,21.0854059,7238,2024-01-18 12:32:04,52.3049952,9,1234,01
523,20.898325,7242,2024-01-18 12:08:39,52.258411,14,5055,07
523,20.898308,7242,2024-01-18 12:21:54,52.258423,14,5055,07
401,20.926977,7244,2024-01-18 12:14:58,52.19619,9,4049,04
189,21.035856,7247,2024-01-18 12:45:06,52.17347,7,3337,01
191,20.8919907,7251,2024-01-18 12:40:09,52.1906925,2,4098,02
191,20.886753,7251,2024-01-18 12:42:01,52.189659,2,4110,02
184,20.944298,7252,2024-01-18 12:10:42,52.243809,1,5101,02
184,20.928831,7252,2024-01-18 12:23:03,52.264137,1,5062,01
171,20.93,7254,2024-01-18 11:47:35,52.240536,6,5032,02
171,20.922226,7254,2024-01-18 11:48:42,52.240276,6,5194,02
171,20.919107,7254,2024-01-18 12:05:41,52.263016,6,5102,01
136,21.0527909,7257,2024-01-18 11:48:42,52.1460037,11,3142,06
136,21.052799,7257,2024-01-18 11:49:37,52.145996,11,3142,06
136,21.0527979,7257,2024-01-18 11:50:32,52.1460012,11,3142,06
136,21.0527842,7257,2024-01-18 11:51:37,52.1460032,11,3142,06
136,21.0527857,7257,2024-01-18 11:52:34,52.1460111,11,3142,06
136,21.0527787,7257,2024-01-18 11:53:43,52.1460009,11,3142,06
136,21.0527822,7257,2024-01-18 11:54:38,52.1460054,11,3142,06
136,21.0527901,7257,2024-01-18 11:55:43,52.1459937,11,3142,06
136,21.0527944,7257,2024-01-18 11:56:38,52.1460057,11,3142,06
136,21.0527804,7257,2024-01-18 11:58:41,52.1460005,11,3142,06
136,21.0527939,7257,2024-01-18 11:59:36,52.1460077,11,3142,06
136,21.0527929,7257,2024-01-18 12:00:41,52.1460024,11,3142,06
136,21.0527827,7257,2024-01-18 12:01:36,52.1460081,11,3142,06
102,21.07342,7301,2024-01-18 12:32:03,52.25193,55,2123,01
102,21.048512,7301,2024-01-18 12:40:09,52.247684,55,2001,09
171,20.932966,7307,2024-01-18 12:39:02,52.271145,1,6047,04
202,21.0419825,7309,2024-01-18 12:18:59,52.2420907,51,1231,07
202,21.0419864,7309,2024-01-18 12:19:52,52.2420987,51,1231,07
523,21.106878,7310,2024-01-18 12:10:40,52.248047,6,2108,02
523,21.106894,7310,2024-01-18 12:11:50,52.248051,6,2108,02
523,21.106876,7310,2024-01-18 12:13:52,52.248055,6,2108,02
523,21.106888,7310,2024-01-18 12:14:56,52.248055,6,2108,02
523,21.106888,7310,2024-01-18 12:15:45,52.248035,6,2108,02
520,21.155977,7311,2024-01-18 11:47:35,52.240383,8,2064,03
520,21.1476,7311,2024-01-18 11:56:39,52.238331,8,2062,01
520,21.138828,7311,2024-01-18 11:58:41,52.238159,8,2060,01
520,21.037111,7311,2024-01-18 12:17:49,52.222404,8,7071,02
520,21.0021189,7311,2024-01-18 12:45:08,52.2430989,8,7016,01
141,21.1127894,7312,2024-01-18 11:53:42,52.2362849,1,2105,02
141,21.1128032,7312,2024-01-18 11:54:37,52.2362832,1,2105,02
141,21.1127834,7312,2024-01-18 11:58:40,52.2362774,1,2105,02
141,21.1127984,7312,2024-01-18 11:59:35,52.2362774,1,2105,02
141,21.104731,7312,2024-01-18 12:05:40,52.237083,1,2106,01
202,21.08527,7313,2024-01-18 12:05:40,52.250252,53,2113,04
202,21.089132,7313,2024-01-18 12:06:32,52.250092,53,2112,02
520,21.0021416,7315,2024-01-18 11:47:36,52.2431299,4,7016,03
520,21.0021514,7315,2024-01-18 11:49:36,52.2431294,4,7016,03
507,21.060665,7316,2024-01-18 12:25:52,52.232845,5,2140,04
141,21.024244,7318,2024-01-18 12:25:58,52.19809,6,3005,02
507,21.0691929,7320,2024-01-18 12:08:41,52.225485,4,2143,02
